State,District,Residence,Back,Code,Stunting Range (D),UW Range (D),Wasting Range (D),1. Population (female) age 6+ years who ever attended school (%),10. Households using iodized salt (%),11. Households with any usual member covered by a health scheme or health insurance (%),12. Women who are literate (%),13. Men who are literate (%),14. Women with 10 or more years of schooling (%),15. Women age 20-24 years married before age 18 years (%),16. Men age 25-29 years married before age 21 years (%),17. Women age 15-19 years who were already mothers or pregnant at the time of the survey (%),18. Any method (%),19. Any modern method,2. Population below age 15 years (%),20. Female sterilization (%),21. Male sterilization (%),22. Iud/Ppiud (%),23. Pill (%),24. Condom (%),25. Total unmet need (%),26. Unmet need for spacing (%),27. Health worker ever talked to female non-users about family planning5 (%),28. Current users ever told about side effects of current method (%),29. Mothers who had antenatal check-up in the first trimester (%),3. Sex ratio of the total population (females per 1000 males),30. Mothers who had at least 4 antenatal care visits (%),31. Mothers whose last birth was protected against neonatal tetanus6 (%),32. Mothers who consumed iron folic acid for 100 days or more when they were pregnant (%),33. Mothers who had full antenatal care7 (%),34. Registered pregnancies for which the mother received Mother and Child Protection (MCP) card (%),35. Mothers who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (%,36. Mothers who received financial assistance under Janani Suraksha Yojana (JSY) for births delivered in an institution (%),37. Average out of pocket expenditure per delivery in public health facility (Rs.),38. Children born at home who were taken to a health facility for check-up within 24 hours of birth (%),39. Children who received postnatal care from a doctor/nurse/LHV/ANM/midwife/other health personnel within 2 days of delivery (,4. Sex ratio at birth for children born in the last five years (females per 1000 males),40. Institutional births (%),41. Institutional births in public facility (%),42. Home delivery conducted by skilled health personnel (out of total deliveries) (%),43. Births assisted by a doctor/nurse/LHV/ANM/other health personnel (%),44. Births delivered by caesarean section (%),45. Births in a private health facility delivered by caesarean section (%),46. Births in a public health facility delivered by caesarean section (%),47. Children age 12-23 months fully immunized (BCG measles and 3 doses each of polio/DPT) (%),48. Children age 12-23 months who have received BCG (%),49. Children age 12-23 months who have received 3 doses of polio vaccine (%),5. Children under age 5 years whose birth was registered (%),50. Children age 12-23 months who have received 3 doses of DPT vaccine (%),51. Children age 12-23 months who have received measles vaccine (%),52. Children age 12-23 months who have received 3 doses of Hepatitis B vaccine (%),53. Children age 9-59 months who received a vitamin A dose in last 6 months (%),54. Children age 12-23 months who received most of the vaccinations in public health facility (%),55. Children age 12-23 months who received most of the vaccinations in private health facility (%),56. Prevalence of diarrhoea (reported) in the last 2 weeks preceding the survey (%),57. Children with diarrhoea in the last 2 weeks who received oral rehydration salts (ORS) (%),58. Children with diarrhoea in the last 2 weeks who received zinc (%),59. Children with diarrhoea in the last 2 weeks taken to a health facility (%),6. Households with electricity (%),60. Prevalence of symptoms of acute respiratory infection (ARI) in the last 2 weeks preceding the survey (%),61. Children with fever or symptoms of ARI in the last 2 weeks preceding the survey taken to a health facility (%),62. Children under age 3 years breastfed within one hour of birth8 (%),63. Children under age 6 months exclusively breastfed9 (%),64. Children age 6-8 months receiving solid or semi-solid food and breastmilk9 (%),65. Breastfeeding children age 6-23 months receiving an adequate diet9 10 (%),66. Non-breastfeeding children age 6-23 months receiving an adequate diet9 10 (%),67. Total children age 6-23 months receiving an adequate diet9 10 (%),68. Children under 5 years who are stunted11 (%),69. Children under 5 years who are wasted11 (%),7. Households with an improved drinking-water source1 (%),70. Children under 5 years who are severely wasted12 (%),71. Children under 5 years who are underweight11 (%),72. Women whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),73. Men whose Body Mass Index (BMI) is below normal (BMI <18.5 kg/m2) (%),74. Women who are overweight or obese (BMI >=25.0 kg/m2) (%),75. Men who are overweight or obese (BMI >=25.0 kg/m2) (%),76. Children age 6-59 months who are anaemic (<11.0 g/dl) (%),77. Non-pregnant women age 15-49 years who are anaemic (<12.0 g/dl) (%),78. Pregnant women age 15-49 years who are anaemic (<11.0 g/dl) (%),79. All women age 15-49 years who are anaemic (%),8. Households using improved sanitation facility2 (%),80. Men age 15-49 years who are anaemic (<13.0 g/dl) (%),81. Blood sugar level - high (>140 mg/dl) (%),82. Blood sugar level - very high (>160 mg/dl) (%),83. Blood sugar level - high (>140 mg/dl) (%),84. Blood sugar level - very high (>160 mg/dl) (%),85. Slightly above normal (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),86. Moderately high (Systolic 160-179 mm of Hg and/or Diastolic 100-109 mm of Hg) (%),87. Very high (Systolic ≥180 mm of Hg and/or Diastolic ≥110 mm of Hg) (%),88. Slightly above normal (Systolic 140-159 mm of Hg and/or Diastolic 90-99 mm of Hg) (%),89. Moderately high (Systolic 160-179 mm of Hg and/or Diastolic 100-109 mm of Hg) (%),9. Households using clean fuel for cooking3 (%),90. Very high (Systolic ≥180 mm of Hg and/or Diastolic ≥110 mm of Hg) (%),91. Cervix (%),92. Breast (%),93. Oral cavity (%),Calculation1,Households surveyed,Men age 15-49 years interviewed,Number of Records,Rural population,Rural population in  the age group of 0-6  years,Total population,Total population in  the age group of 0-6  years,Urban population,Urban population in  the age group of 0-6  years,Women age 15-49 years interviewed
Himachal Pradesh,MANDI,Total,Back,205,Medium (25% - 40%),Low (< 20%),Low (< 15%),75.44,99.01,37.24,86.87,96.36,63.86,14.3,0,5.58,65.49,62.7,25.03,51.82,0.97,0.43,1.4,7.93,16.16,7.2,17.52,33.87,61.05,1166.72,56.13,87.49,34.21,21.92,94.13,56.26,21.03,3443,0,19.32,921.1,64.34,52.98,2.83,67.28,9.97,37.71,10.73,78.75,98.52,88.28,93.45,87.37,94.38,81.74,69.03,96.72,3.28,5.85,0,0,0,99.51,2.62,76.35,35.44,0,0,15.76,0,13.86,26.29,13.07,96.02,4.54,16.2,15.22,15.39,23.89,15.81,37.75,39.57,42.21,39.67,71.57,16.34,3.61,1.73,3.98,2.17,9.79,1.34,0.75,19.36,3.78,23.77,0.65,23.1,9.43,22.45,FALSE,1387.48,306.52,1,937140,106402,999777,112074,62637,5672,1471.62
Himachal Pradesh,UNA,Total,Back,207,Low (< 25%),Low (< 20%),Low (< 15%),86.07,98.31,10.73,91.89,94.19,57.82,3.97,0.01,1.33,33.94,32.63,25.68,15.56,0.35,0.61,1.69,14.24,20.72,5.3,17.27,47.15,68.33,1096.93,72.65,77.85,52.4,37.82,96.27,68.7,13.32,4417.76,0.01,33.23,876.85,80.91,61.23,6.85,85.87,27.2,51.81,27.78,59.12,94.13,83.91,94.32,79.35,75.52,73.14,72.85,98.57,1.43,8.36,0,0,0,99.77,1.97,81.12,22.39,0,0,12.13,0,12.42,22.55,10.69,98.5,3.5,14.64,14.74,18.3,37.45,26.08,56.55,46.56,0,46.92,69.29,20.44,8.96,5.93,7.83,2.46,9.5,2.9,1.31,19.37,4.05,32.16,1.04,16.91,8.74,25.42,FALSE,735.3,170.85,1,476260,54404,521173,59231,44913,4827,828.4
Himachal Pradesh,SOLAN,Total,Back,209,Medium (25% - 40%),Medium (20% - 40%),Medium (15% - 25%),80.91,99.14,29.27,86.14,98.02,53.39,11.63,5.15,2.7,72.38,67.65,25.72,50.22,0.94,1.81,1.45,13.23,9.91,3.47,12.87,42.19,73.28,931.43,77.62,81.45,48.1,38.56,94.79,73.81,12.45,2312.59,0.01,34.68,1114.52,75.44,57.06,4.43,78.43,16.85,53.44,12.31,79.81,91.39,81.86,95.73,87.52,89.63,77.4,58.27,97.71,2.29,12.05,75.42,6.53,74.82,98.77,0.72,83.22,43.71,0,0,11.56,0,8.55,27.63,17.54,91.86,2.92,29.39,15.51,24.53,32.65,18.36,71.81,67.72,62.43,67.52,69.09,27.6,5.68,2.12,8.73,3.89,8.43,1.67,0.93,13.69,3.18,48.4,1.09,26.43,11.22,32.8,FALSE,832.77,280.71,1,478173,57250,580320,68137,102147,10887,917.11
Himachal Pradesh,SIRMAUR,Total,Back,210,Low (< 25%),Medium (20% - 40%),Medium (15% - 25%),73.53,98.9,22.59,82.05,95.58,48.62,7.56,5.09,3.92,60.47,56.78,25.88,39.87,0.58,1.07,1.99,12.64,13.64,4.09,14.31,31.47,70.72,1015.35,59.77,90.56,47.26,30.5,97.84,63.63,10.16,2861.55,0.01,18.47,827.64,77.78,65.48,0.33,76.62,16.34,49.43,15.67,70.58,90.82,79.77,94.85,90.85,98.3,62.96,61.6,89.94,6.66,5.24,0,0,0,98.76,0.58,0,52.1,60.42,33.4,7.38,8.11,7.63,23.47,19.5,90.73,7.07,25.28,19.27,19.13,25.24,27.56,65.1,48.09,46.26,48.04,69.26,14.75,6.47,2.85,5.73,3.22,9.51,1.97,0.97,19.83,4.46,38.16,0.79,20.76,9.03,21.01,FALSE,586.66,184.39,1,472690,63387,529855,69620,57165,6233,704.02
Himachal Pradesh,SHIMLA,Total,Back,211,Medium (25% - 40%),Medium (20% - 40%),Medium (15% - 25%),77.93,98.89,28.72,85.76,94.93,63.46,8.94,6.65,1.9,73.37,64.67,21.82,38.72,1.87,1.16,2.48,20.27,8.9,1.93,13.24,43.39,78.23,997.4,78.89,85.39,54.31,48.27,96.21,74.45,17.53,4036.31,2.56,32.35,1232.94,77.34,69.1,1.06,78.76,16.36,0,18.11,87.33,100,89.56,94.87,91.78,97.78,89.49,52.53,100,0.01,3.56,0,0,0,99.65,1.14,61.83,46.46,0,0,16.31,0,13.74,30.3,15.02,97.77,2.22,24.78,14.12,14.97,33.18,30.16,69.97,69.09,0,68.64,73.99,30.58,6.79,3.08,8.56,2.5,8.14,1.37,0.62,12.05,2.95,67.19,2.02,30.46,9.96,35.61,FALSE,1106.66,293.94,1,612659,64881,814010,81564,201351,16683,1141.86
Himachal Pradesh,KINNAUR,Total,Back,212,Low (< 25%),Low (< 20%),Low (< 15%),71.17,99.72,26.17,87.7,97.35,57.6,22.51,0,6.31,68.76,57.88,21.56,21.4,15.47,5.19,2.41,13.41,11.75,4.74,22.36,43.33,82.23,1048.38,67.33,90.71,49.81,35.17,98.14,77.55,29.08,5032.92,3.22,36.21,806.87,79.88,65.75,2.8,82.69,20.16,52.26,19.42,81.95,100,81.95,95.43,96.26,100,80.89,61.05,100,0.01,8.27,0,0,0,99.11,3.5,0,62.12,0,0,11.69,0,10.67,18.41,12.38,92.65,5.36,15.85,13.21,18.58,27.58,22.04,83.08,81,0,80.79,67.09,47.85,3.81,1.88,6.43,1.92,7.04,2.19,0.15,14.62,4.99,66.67,0.54,34.46,11.35,36.1,FALSE,113.92,24.66,1,84121,8246,84121,8246,0,0,100.1
Himachal Pradesh,HAMIRPUR,Total,Back,937,Medium (25% - 40%),Low (< 20%),Low (< 15%),84.81,98.75,12.75,97.75,99.26,67.64,2.99,0,1.56,44.03,42.96,24.64,31.01,0.31,0.46,2.09,9.09,19.97,5.44,18.84,47.05,70.13,1224.98,73.56,85.17,53.82,38.95,96.66,81.22,9.24,4155.18,0,32.93,954.11,90.9,76.45,3.72,91.51,21.31,54.14,17.65,45.94,88.25,67.66,99.55,74.21,77.62,61.69,80.36,100,0.01,6.19,0,0,0,99.49,2.55,78.24,40.12,0,0,17.02,0,18.85,29.31,12.59,96.76,5,19.37,13.64,14.16,30.92,31.54,41.21,35.62,0,35.78,81.04,8.36,5.83,3.09,6.97,3.58,11.9,2.5,1.08,24.61,6.17,24.29,3.28,21.88,13.37,33.48,FALSE,673.1,108.02,1,894437,128232,1104285,154355,209848,26123,690.44
Himachal Pradesh,BILASPUR,Total,Back,2207,Medium (25% - 40%),Medium (20% - 40%),Low (< 15%),78.58,99.64,18.44,92.14,97.27,60.49,13.63,0,1.52,52.05,50.23,25.82,39.7,0.96,0.32,1.65,7.32,16.41,3.47,15.12,35.47,71.75,1085.68,58.79,75.36,55.41,34.06,92.99,75.83,12.79,4742.59,3.13,23.17,914.68,82.86,58.39,2.31,84.1,15.69,29.8,14.39,58.3,92.7,71,95.51,81.33,86.14,55.49,74.78,95.38,4.62,9.27,0,0,0,99.88,3.92,84.8,40.45,0,0,7.98,0,9.17,27.2,13.1,82.76,4.49,23.35,15.74,19.48,28.37,17.88,28.32,39.09,38.05,39.05,70.27,10.68,6.61,2.68,5.49,3.6,9.17,1.9,1.25,19.12,2.76,19.12,0.73,14.27,7.24,18.54,FALSE,513.36,98.16,1,,,693851,,,,540.97
Jammu & Kashmir,KUPWARA,Total,Back,101,Medium (25% - 40%),Low (< 20%),Low (< 15%),65.06,98.03,2.33,66.34,88.49,27.01,8.59,4.59,1.82,51.04,34.56,33.54,18.26,0,2.07,5.77,6.15,13.12,6.74,6.96,33.45,81.27,972.46,87.75,91.06,19.52,18.05,76.7,79.45,47.33,3902.6,0,14.07,929.57,91.04,74.31,1.09,90.41,31.59,47.15,31.89,77.79,98.09,86.19,60.13,88.89,87.8,74.75,70.35,100,0,12.42,54.68,27.95,63.27,93.28,7.95,76.97,39.19,71.24,0,20.44,33.72,22.91,30.79,5.13,89.24,1.03,14.35,15.91,19.36,20.53,15.45,62.08,57.8,74.6,58.99,38.44,13.03,5.19,2.09,6.29,1.49,6.36,2.08,0.93,5.21,0.99,48.58,0.32,31.59,12.81,36.06,FALSE,857.2,284.28,1,765625,169588,870354,188798,104729,19210,1159.95
Jammu & Kashmir,BADGAM,Total,Back,102,Low (< 25%),Low (< 20%),Low (< 15%),54.95,99.14,3.06,57.58,78.78,28.39,2.82,4.33,0.81,69.05,63.11,25.19,34,1.02,4.38,6.93,16,7.75,4.88,7.66,30.75,86.34,988.52,95.69,97.64,19.74,18.63,97.23,89.6,59.68,5464.72,0,34.33,1039.02,97.1,90.7,1.5,98.44,49.81,0,49.9,87.53,96.37,88.48,84.62,97.66,96.71,87.91,63.78,96.99,2.1,4.66,0,0,0,99.03,8.92,93.86,67.03,59.14,0,9.61,0,9.63,20.41,4.21,96.77,0.97,8.92,10.89,9.72,31.41,15.34,55.39,54.17,38.78,53.55,50.03,11.8,6.84,2.14,3.11,1.36,7.66,1.45,0.59,12.03,0.68,61.76,0.69,44.42,20.48,56.16,FALSE,783.64,262.06,1,655833,140608,753745,155202,97912,14594,1185.17
Jammu & Kashmir,LEH LADAKH,Total,Back,103,Low (< 25%),Low (< 20%),Low (< 15%),60.38,99.22,2.61,71.38,85.88,46.58,5.24,0,1.67,70.25,69.82,23.33,23.56,0,34.66,2.16,7.92,10.36,6.37,10.73,30.96,76.87,1035.17,91.67,91.73,30.38,25.67,98.61,88.72,70.27,2942.49,0,27.96,828.92,96.86,95.74,0.37,97.23,22.14,0,22.43,82.02,97.92,87.44,81.67,89.78,91.35,85.21,67.75,100,0,1.99,0,0,0,99.54,0.44,0,66.26,0,0,24.57,0,26.73,20.59,12.35,70.88,7.44,16.78,5.15,7.48,19.21,29.77,43.28,34.33,16.35,33.56,16.69,5.07,2.09,1.38,1.75,1.18,4.5,1.45,0.5,12.68,3.1,87.73,2.16,47.85,16.24,47.7,FALSE,174.75,32.22,1,87816,9053,133487,12016,45671,2963,180.99
Jammu & Kashmir,KARGIL,Total,Back,104,Medium (25% - 40%),Medium (20% - 40%),Low (< 15%),64.31,98.21,1.9,66.78,91.16,42.8,4.57,15.79,0.57,62.86,59.32,32.11,19.94,0.14,25.42,4.58,6.89,8.88,5.36,7.2,25.28,82.04,969.96,83.59,92.09,28.61,26.22,88.98,78.26,77.39,2323.2,0.01,17.8,817.97,85.73,84.16,3.3,86.64,11.14,0,12.04,81.87,98.86,86.5,73.57,89.65,92.91,79.43,69.03,100,0,4.1,0,0,0,97.28,1.49,58.78,54.03,54.5,0,19.62,0,21.44,39.57,6.83,86.65,3.07,20.3,15.62,13.89,13.55,10.92,48.82,29.56,32.21,29.7,16.49,4.12,1.04,0.46,2.08,0,4.09,1.13,0.52,6.27,0.41,43.79,0.22,22.67,9.37,34.86,FALSE,147.47,44.65,1,124464,18359,140802,19928,16338,1569,193.02
Jammu & Kashmir,POONCH,Total,Back,105,Medium (25% - 40%),Medium (20% - 40%),Medium (15% - 25%),67.26,86.72,6.52,65.96,90.5,34.57,17.48,17.31,4.57,48.6,44.14,32.37,23.05,0.1,4.12,7.84,7.25,13.57,7.17,10.09,45.84,70.51,978.2,73.82,83.02,39.3,33.24,88.98,63.62,60.43,4145.69,1.1,12.7,845.24,79.57,77.38,2.78,81.47,24.78,0,30.04,84.17,97.8,90.77,68.8,91.92,89.17,88.24,80.67,100,0,2.87,0,0,0,96.81,3.49,94.26,47.39,49.4,0,28.05,47.22,32.24,27.61,17.72,74.39,9.18,22.2,14.33,19.72,21.08,16.97,43.3,28.51,20.87,28.15,54.66,12.55,3.43,1.08,3.51,1.71,7.75,1.44,0.96,9.76,2.7,22.48,0.66,39.39,13.94,28.91,FALSE,747.82,248.56,1,438205,80241,476835,84674,38630,4433,1241.46
Jammu & Kashmir,RAJAURI,Total,Back,106,Medium (25% - 40%),Medium (20% - 40%),Low (< 15%),67.87,83.87,4.2,68.85,87.63,34.22,25.64,18.45,6.79,28.01,24.88,32.3,13.17,0,0.99,2.27,7.52,21.12,9.75,7.29,43.99,55.84,999.73,56.21,71.01,19.08,12.51,83.39,55.01,44.26,5522.62,1.42,13.12,1074.2,75.79,73.29,3.65,79.23,22.86,0,29.18,44.54,88.41,64.7,45.19,65.87,58.38,47.02,61.8,100,0,5.59,55.09,35.37,66.73,94.33,5.66,63.94,56.65,53.78,40.02,22.15,24.86,22.79,36.65,11.11,66.37,4.16,22.81,17.51,12.99,20.95,15.07,45.8,33.02,41.1,33.44,39.58,16.61,3.58,1.57,3.14,1.14,9.04,2.23,1.07,14.88,2.4,32.57,1.45,33.74,14.42,24.79,FALSE,1050.2,316.45,1,590101,103424,642415,108271,52314,4847,1455.03
Jammu & Kashmir,KATHUA,Total,Back,107,Medium (25% - 40%),Low (< 20%),Medium (15% - 25%),71.6,95.23,5.13,79.4,91.39,44.88,6.98,5.96,1.23,74.11,62.32,24.18,35.25,0.56,1.79,4.42,19.61,10.06,3.52,19.76,67.53,82.7,905.02,93.26,89.72,56.57,52.42,96.56,81.78,55.24,3379.71,0,38.95,804.43,92,89.34,3.05,95.36,21.76,0,22.31,82.52,95.62,94.17,95.1,94.25,89.81,72.15,46.96,100,0,3.5,0,0,0,99.62,0.89,0,48.79,0,44.95,23.97,0,23.39,31.47,15.26,84.62,4.19,19.06,15.87,15.04,24.64,19.19,39.78,38.1,38.07,38.1,43.53,20.33,4.25,2.02,7.84,1.96,6.65,0.91,0.36,10.64,2.61,40.36,0.87,37.57,12.34,31.06,FALSE,921,277.41,1,526722,74401,616435,83936,89713,9535,1211.44
Jammu & Kashmir,BARAMULLA,Total,Back,108,Medium (25% - 40%),Low (< 20%),Low (< 15%),64.24,98.46,0.59,66.93,84.49,34.74,3.61,6.76,1.4,58.55,45.64,26,24.53,0,3.94,6.67,9.44,10.99,5.82,4.97,35.77,86.81,925.33,95.22,94.04,30.96,30.53,90.32,81.84,55.58,3607.07,0,7.46,871.65,93.8,83.13,0.68,91.08,41.49,86.78,38.78,78.61,97.42,84,79.5,93.03,93.38,79.66,75.48,98.45,1.55,3.5,0,0,0,99.8,3.28,84.14,53.41,0,0,30.14,0,33.52,28.56,14.49,92.63,7.84,12.79,14.4,6.09,24.45,21.71,53.01,44.99,41.67,44.87,62.44,10.77,3.67,0.75,3.76,0.65,5.59,1.71,0.51,6.81,1.48,70.56,1.54,18.88,7.27,47.71,FALSE,1251.05,473.76,1,825539,142524,1008039,164581,182500,22057,1689.09
Jammu & Kashmir,BANDIPORA,Total,Back,109,Low (< 25%),Low (< 20%),Low (< 15%),62.5,99.66,3.37,61.32,84.05,28.15,5.43,7.92,3.53,54.04,37.61,29.15,21.52,0.82,1.58,3.75,8.52,13.83,5,12,37.15,83.07,1049.69,90.27,89.88,15.65,14.1,74.88,81.65,53.69,3984.28,0.01,16.51,875.22,88.72,74.52,1.68,89.93,34.61,43.12,38.23,68.04,97.65,80.49,72.98,75.72,92.69,59.23,71.99,98.76,1.24,12.28,52.67,30.04,76.01,95.14,11.9,82.34,35.58,77.33,74.3,17.25,0,19.37,20.52,6.17,91.37,1.85,9.85,9.55,7.62,34.05,18.25,46.32,43.48,37.24,43.29,37.23,12.56,5.21,2.16,5.23,2.26,7.62,1.59,1.14,6.24,1.29,54.3,0.34,26.73,9.63,34.89,FALSE,532.94,194.91,1,326871,54137,392232,61754,65361,7617,800.89
Jammu & Kashmir,SRINAGAR,Total,Back,110,Medium (25% - 40%),Medium (20% - 40%),Medium (15% - 25%),65.09,99.45,2.42,74.26,84.31,45.41,3.65,14.67,0,68.44,64.64,22.07,37.93,0.91,5.27,6.61,12.55,6.9,4.75,9.27,38,84.98,951.47,91.04,90.16,27.12,23.45,94.59,84.6,49.59,3794.11,0,33.83,1051.56,99.21,77.99,0.42,99.63,74.71,94.59,70.05,85.51,96.66,90.48,93.4,96.66,89.3,90.27,75.7,90.75,9.25,4.73,0,0,0,99.98,2.92,89.93,32.17,0,0,17.99,0,16.64,26.9,24.76,97.25,14.34,23.17,4.3,2.08,40.82,34.64,35.86,49.4,33.87,48.81,66.57,15.15,9.29,3.96,14.29,7.49,11.6,1.11,0.67,18.2,0,96.97,0.11,47.2,14.4,55.76,FALSE,2310.28,630.49,1,17313,2497,1236829,158300,1219516,155803,2780.61
Jammu & Kashmir,GANDERBAL,Total,Back,111,Low (< 25%),Low (< 20%),Low (< 15%),58.42,99.6,3.09,61.03,83.2,28.33,7.62,10.01,2.58,60.14,46.46,27.08,23.73,1.17,1.7,5.93,12.61,12.74,7.2,6.87,24.51,81.21,969.28,94.46,92.66,13.12,12.47,83.47,91.82,66.04,5485.77,0,26.06,1096.91,95.4,92.02,0.72,96.12,49.86,0,51.22,82.94,96.15,89.23,73.75,91.11,94.17,76.81,70.56,100,0,9.1,85.78,28.73,94.71,99.67,10.23,94.28,44.38,76.31,0,27.58,0,27.2,24.39,4.59,95.87,1.92,8.33,8.98,11.5,33.76,18.39,38.95,42.66,38.18,42.44,55.78,14.03,5.61,2.32,5.66,2.4,9.85,2.51,0.92,18.04,3.68,66.56,1.24,37.03,19.25,50.66,FALSE,397.35,149.36,1,250407,42354,297446,50594,47039,8240,568.22
Jammu & Kashmir,PULWAMA,Total,Back,112,Low (< 25%),Low (< 20%),Low (< 15%),62.72,99.41,1.25,68.1,88.26,37.86,0.69,2.63,1.65,68.97,37.25,24,20.87,0.53,1.12,6.86,7.55,6.29,2.94,1.51,17.05,92.28,948.47,98.26,95.36,30.03,29.15,98.01,81.08,64.62,3169.17,0,7.8,870.04,93.86,82.28,0.83,93.89,56.09,89.92,55.51,89.93,100,91.41,68.38,94.15,95.74,83.39,67.31,100,0,4.8,0,0,0,98.65,5.14,70.95,41.34,0,0,20.51,0,20.1,22.74,10.4,95.83,5.12,11.46,9.12,10.42,34.03,22.55,41.93,49.06,39.36,48.79,66.12,17.45,3.32,1.35,4.71,1.76,7.64,3.12,1.1,5.24,1.32,78.61,0.86,39.19,11.39,58.87,FALSE,642.67,198.81,1,479978,83598,560440,97374,80462,13776,864.7
Jammu & Kashmir,SHOPIAN,Total,Back,113,Low (< 25%),Low (< 20%),Low (< 15%),63.31,97.1,0.79,65.4,87.27,34.83,2.92,7.2,0.97,66.28,32.9,27.82,15.98,0,1.26,9.42,5.95,7.97,2.97,2.74,18.4,88.89,974.54,96.39,95.32,21.73,19.98,95.98,76.97,60.84,3780.44,0,5.05,1152.08,92.08,78.34,0.91,92.68,42.28,90.29,38.13,69.93,98.57,77.73,64.87,82.05,88.2,73.34,61.31,100,0,6.58,0,0,0,96.65,6.73,77.93,44.22,55.76,0,16.77,0,16.45,22.8,8.46,94.54,3.8,11.06,9.29,9.09,31.33,15.28,36.58,38.77,38.68,38.77,57.22,10.23,7.49,2.78,4.22,1.41,9.03,2.55,0.89,9.55,1.42,43.76,0.92,33.75,12.96,53.45,FALSE,363.86,135.17,1,249855,39484,266215,41547,16360,2063,525.94
Jammu & Kashmir,ANANTNAG,Total,Back,114,Low (< 25%),Low (< 20%),Low (< 15%),62.46,97.35,2.62,65.31,86.9,30.93,4.49,12.67,1.06,53.95,37.9,26.05,15.18,0.44,2.4,12.05,7.55,12.24,4.69,3.4,23.39,76.67,999.25,82.53,88.99,11.66,10.88,83.1,82.13,72.34,3568.47,0,9.62,860.42,91.22,86.55,2.38,93.32,32.12,0,32.58,72.67,98.67,82.48,65.96,88.86,91.99,64.97,70.14,100,0,6.27,0,0,0,96.67,4.09,80.89,45.93,0,0,9.11,0,14.03,18.2,5.39,95.44,2.31,8.19,8.75,10.73,33.14,14.9,25.58,26.82,27.69,26.84,54.85,10.56,7.49,3.15,3.77,1.94,13.85,2.4,0.94,8.13,2.49,69.95,0.43,21.81,10.13,25.53,FALSE,1459.28,482.48,1,795805,161396,1078692,208538,282887,47142,2085.07
Jammu & Kashmir,KULGAM,Total,Back,115,Low (< 25%),Low (< 20%),Low (< 15%),60.43,96.82,1.94,61.79,83.67,28.02,3.52,6.52,1.56,60.41,36.81,27.77,11.43,0,1.41,13.5,9.59,9.29,2.87,2.59,19.11,87.24,981.82,95.13,90.99,20.46,19.77,95.4,77.76,69.41,3917.39,0.01,6.82,1031.57,89.48,85.18,2.11,91.59,32.32,0,34.57,83.03,97.56,89.4,62.54,94.45,89.43,78.28,63.93,100,0,10.83,68.4,24.75,80.69,97.03,7.76,71.5,50.21,0,0,25.45,0,25.93,20.87,7.44,98.1,2.45,10.24,7.86,8.3,31.35,15.53,46.67,42.6,29.3,42.19,50.86,11.09,5.73,2.23,6.25,3.38,10.15,2.68,1.48,9.62,1.79,50.82,1.08,30.77,9.36,41.94,FALSE,615.64,258.34,1,343870,59762,424483,71501,80613,11739,892.92
Jammu & Kashmir,DODA,Total,Back,116,Medium (25% - 40%),Low (< 20%),Low (< 15%),55.97,84.66,2.91,54.86,83.63,32.44,20.18,18.91,7.29,30.44,22.11,34.58,12.44,0,1.06,4.1,3.18,23.67,9.61,8.39,34.15,42.14,1033.08,36.82,64,9.13,5.32,78.09,39.33,28.27,7511.9,0.9,7.11,1020.19,49.63,47.98,9.11,56.72,11.96,0,21.91,43.17,79.91,55.7,79.89,67.7,65.84,42.52,52.29,98.41,1.59,7.23,54.53,31.69,56.25,94.39,6.26,70.64,34.59,54.52,0,25.44,0,28.51,36.24,13.16,86.3,6.57,18.81,14.59,14.63,18.74,15.72,31.55,20.52,23.71,20.71,45.53,10.44,3.23,2.03,3.12,2.57,8.36,2.17,1.85,6.67,2.51,15.75,3.16,33.31,21.05,21.55,FALSE,625.41,154.97,1,377247,67207,409936,71240,32689,4033,744.19
Jammu & Kashmir,RAMBAN,Total,Back,117,Medium (25% - 40%),Low (< 20%),Medium (15% - 25%),51.34,88.83,1.37,44.74,82.09,23.6,11.13,0,3.89,41.5,28.14,38.18,12.73,0,2.08,7.21,4.61,19.72,9.33,10.45,49.54,62.29,978.07,50.97,83.58,17.97,15.45,86.88,55.86,47.41,6127.04,1.71,15.16,1059.82,60.65,58.53,3.86,64.05,11.71,0,18.09,57.52,88.58,68.79,88.55,76.07,71.61,47.43,81.87,97.77,1.5,44.84,78.92,56.8,84.2,89.07,19.46,84.13,42.61,66.34,0,21.68,41.7,26.2,33.57,16.22,81.57,7.63,18.75,14.66,10.5,17.8,16.64,36.65,34.29,29.52,33.93,41.12,24.79,2.74,0.35,0.55,0.55,8.38,2.27,2.12,12.23,0.8,19.75,0.55,55.85,45.12,51.71,FALSE,399.59,105.92,1,271902,53815,283713,55092,11811,1277,470.34
